year,state,urbanization,race,agegroups,deaths,population,unemprate,incometax,minwage,cpi,divorcerate,mortgagerate,gunscore,mentalhealth
2018,Tennessee,Urban,White,35-44,48,177463,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,15-24,47,185362,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,25-34,45,197568,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,Black or African American,15-24,10,106150,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,25-34,21,66330,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,Black or African American,35-44,13,88800,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,55-64,34,114198,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,55-64,16,108531,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,15-24,11,97986,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,75-84,12,51531,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,45-54,40,107341,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,15-24,14,100330,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,55-64,26,83546,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,65-74,25,96351,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,75-84,14,83928,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,25-34,29,142684,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,65-74,16,78151,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,65-74,23,70846,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,25-34,25,94136,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,85+,10,32062,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,35-44,30,92180,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,45-54,34,102819,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,55-64,22,70312,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,65-74,14,106797,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,45-54,18,78595,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,55-64,42,201505,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,45-54,53,195140,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,75-84,18,50382,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,35-44,14,67307,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,25-34,22,151798,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,65-74,36,161133,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,45-54,16,68287,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,Black or African American,25-34,18,114653,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,25-34,24,60536,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,15-24,16,146650,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Rural,White,15-24,12,64515,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,35-44,30,112774,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,75-84,10,31305,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,35-44,37,153618,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,45-54,41,163151,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Tennessee,Urban,White,35-44,10,58207,3.5,5,0,251.107,2.9000001,4.54,95.47,0.1679
2018,Texas,Urban,White,65-74,70,384335,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,25-34,10,60650,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,55-64,125,563571,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,75-84,28,163163,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,75-84,24,86182,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,45-54,138,605546,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,75-84,22,78246,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,75-84,64,324570,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,35-44,133,618343,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,25-34,131,581786,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,65-74,32,130409,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,15-24,89,591883,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,35-44,93,505975,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,85+,25,133409,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,May-14,10,646459,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,35-44,213,1409223,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,35-44,33,143771,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,15-24,31,208696,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,75-84,19,71253,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,25-34,42,183440,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,45-54,44,168611,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,65-74,27,140797,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,45-54,89,457887,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,45-54,39,168161,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,85+,12,67849,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Asian or Pacific Islander,35-44,14,176618,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,25-34,12,84133,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,55-64,45,182309,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,25-34,43,399949,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,45-54,43,150824,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Asian or Pacific Islander,15-24,20,128589,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,55-64,55,175336,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,75-84,35,175853,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,25-34,53,223041,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,15-24,25,342000,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,85+,15,61009,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,25-34,56,147837,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Asian or Pacific Islander,25-34,18,194243,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,15-24,47,237966,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,35-44,41,167091,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,85+,12,30268,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,55-64,68,424425,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,15-24,33,151144,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,45-54,17,293716,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,25-34,105,567971,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,35-44,47,183719,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,May-14,14,625585,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,15-24,91,638077,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,65-74,48,305476,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,55-64,229,1120515,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,45-54,255,1275208,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,55-64,16,250074,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,55-64,37,180133,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,25-34,280,1580108,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,Black or African American,35-44,31,335235,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Rural,White,65-74,35,152829,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,65-74,105,712286,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,15-24,203,1364891,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Texas,Urban,White,May-14,17,1449148,3.9,0,7.25,251.107,2.9000001,4.54,103.68,0.1531
2018,Utah,Urban,White,65-74,14,70595,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Rural,White,25-34,14,21365,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,55-64,21,105227,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,35-44,11,32942,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,15-24,40,220486,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,15-24,44,140099,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,35-44,73,167498,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,25-34,48,174106,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,45-54,31,117210,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,45-54,12,24787,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,45-54,42,115433,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,25-34,40,164923,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,15-24,13,49456,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,75-84,10,33059,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,65-74,12,71805,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,35-44,49,150623,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Utah,Urban,White,55-64,27,106607,2.9,5,7.25,251.107,2.9000001,4.54,98.42,0.3288
2018,Vermont,Rural,White,45-54,11,31331,2.6,3.55,10.5,251.107,2.9000001,4.54,81.69,0.5631
2018,Vermont,Rural,White,55-64,10,39601,2.6,3.55,10.5,251.107,2.9000001,4.54,81.69,0.5631
2018,Virginia,Urban,White,65-74,13,67349,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,65-74,17,67875,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,Black or African American,35-44,20,136163,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,55-64,28,82276,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,25-34,18,172145,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,Black or African American,15-24,20,147436,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,15-24,21,67625,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,25-34,20,87891,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,35-44,22,60264,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,45-54,20,73176,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,65-74,16,72709,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,Black or African American,25-34,14,149155,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,35-44,17,78517,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,45-54,25,100047,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,15-24,18,104902,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,35-44,24,117988,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,65-74,13,83202,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,25-34,52,395671,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,15-24,67,386512,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,25-34,12,65252,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,75-84,15,36593,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,75-84,12,46226,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,15-24,17,71157,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,45-54,21,82058,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,Asian or Pacific Islander,25-34,11,74057,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,65-74,42,287123,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,55-64,91,419759,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,35-44,22,66087,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,55-64,20,97680,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,55-64,30,91194,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,55-64,16,31020,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,75-84,34,139205,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,45-54,20,85382,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,25-34,11,65672,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,35-44,79,416407,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,55-64,38,96532,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,45-54,85,434178,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,15-24,10,21717,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Urban,White,15-24,19,114657,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Virginia,Rural,White,25-34,10,22024,3,5.75,7.25,251.107,2.9000001,4.54,59.65,0.4707
2018,Washington,Urban,White,15-24,14,113668,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,45-54,54,234146,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,35-44,40,238050,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,15-24,57,206855,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,75-84,13,60589,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,25-34,31,265623,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,Asian or Pacific Islander,25-34,10,105752,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,25-34,47,257075,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,75-84,14,75353,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,45-54,46,212513,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,65-74,19,90672,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,85+,12,31599,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,25-34,30,107513,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,15-24,30,155852,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,15-24,27,163069,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,65-74,32,134284,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,65-74,34,168407,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,55-64,52,202620,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,35-44,38,226649,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,45-54,18,95652,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,65-74,26,138357,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,55-64,39,170008,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Rural,White,55-64,21,76468,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,35-44,18,98744,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,75-84,16,62390,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Rural,White,75-84,11,33261,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,25-34,33,180286,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,35-44,36,157937,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Rural,White,15-24,16,75166,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,55-64,28,109167,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Rural,White,65-74,22,69013,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,45-54,47,150234,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Rural,White,45-54,20,57989,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Rural,White,35-44,15,57611,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,Washington,Urban,White,55-64,64,242325,4.5,0,11.5,251.107,2.9000001,4.54,33.37,0.4255
2018,West Virginia,Urban,White,15-24,15,85922,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,45-54,12,36935,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,35-44,16,34236,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,25-34,13,32931,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,25-34,14,83154,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,25-34,11,37772,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,75-84,13,41138,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,65-74,11,50076,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,55-64,16,58507,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,55-64,32,99165,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,45-54,13,40766,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,45-54,31,87082,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,55-64,10,41432,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,35-44,32,81688,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,45-54,18,51035,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Urban,White,65-74,17,82332,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,35-44,11,43461,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,West Virginia,Rural,White,25-34,17,40680,5.2,4.5,8.75,251.107,2.9000001,4.54,97.36,0.1683
2018,Wisconsin,Rural,White,25-34,26,80227,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,55-64,30,134812,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,45-54,22,95905,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,25-34,18,93159,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,65-74,10,89666,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,15-24,14,107918,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,15-24,17,126792,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,55-64,25,113997,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,15-24,24,171613,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,15-24,11,70545,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,35-44,20,81790,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,35-44,18,83903,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,15-24,14,102534,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,45-54,24,121578,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,35-44,14,105783,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,75-84,18,66393,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,45-54,28,116473,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,35-44,14,116248,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,55-64,20,83522,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,45-54,16,74877,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,35-44,35,156245,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,25-34,17,99466,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,55-64,30,125856,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,55-64,44,187861,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,65-74,10,57461,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,35-44,26,72611,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,45-54,42,169524,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,25-34,20,124824,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,25-34,41,154371,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,65-74,21,130247,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,55-64,28,116880,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,25-34,21,65937,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Urban,White,65-74,13,90076,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,45-54,16,87439,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
2018,Wisconsin,Rural,White,65-74,12,91681,3,6.27,7.25,251.107,2.9000001,4.54,66.04,0.1274
